Date,Rio Plan a Erschbaum,Rio Riva a Seghe,Rio Anterselva a Bagni Salomone,Rio Braies a Braies,Rio Riva a Caminata,Rio Casies a Colle,Gadera a Pedraces,Aurino a Cadipietra,Ridanna a Vipiteno,Gadera a Mantana,Passirio a Merano,Aurino a Caminata,Aurino a S.Giorgio,Rienza a Vandoies,Adige a Ponte Adige,Adige a Bronzolo
2015-07-02,4.84666666666667,,2.6495,1.65002779166667,11.3274,2.9497,3.039,14.4493,12.916,7.1829,16.7403,36.0083,36.94,64.0097,91.0417,180.5972
2015-07-03,4.92465279166667,,2.6657,1.58814583333333,11.5183,2.792,2.9098,14.1597,13.5236,7.228,17.275,36.0076,38.04,67.8049,92.5507,189.0771
2015-07-04,4.80395833333333,,2.5188,1.5025,10.3174,2.4976,2.6929,13.0799,12.6174,6.9301,16.2597,32.2903,33.4,53.7931,84.3743,177.1319
2015-07-05,4.8706945,,2.4785,1.47408333333333,10.5391,2.3165,2.5823,13.5889,13.0465,6.7446,16.2708,33.6312,34.6,56.5097,88.0271,175.7618
2015-07-06,4.65006945833333,,2.3903,1.472923625,10.2717,2.3587,2.4976,13.2812,12.7972,6.6489,15.691,32.7243,35.5,65.959,90.309,177.9417
2015-07-07,4.59944445833333,,2.3281,1.475375,10.4388,2.2403,2.4534,13.5944,12.7688,6.5913,15.3118,33.575,37.54,67.3299,92.3799,183.4444
2015-07-08,5.18770833333333,,2.6389,1.50183333333333,15.0215,2.5624,3.4588,15.0424,13.7646,8.3863,17.6951,40.3646,45.53,81.4778,106.6479,228.7194
2015-07-09,4.161666625,,2.4108,1.47193054166667,9.9173,2.3641,2.8256,11.5449,11.3663,7.5135,14.409,28.9757,36.86,63.0569,91.7764,205.7604
2015-07-10,3.55826391666667,,2.2162,1.465125,7.8895,2.2018,2.5256,9.5332,9.5624,6.6902,12.7306,22.4569,30.14,55.2799,80.6403,169.8333
2015-07-11,3.351736125,,2.116,1.470548625,7.6024,2.1333,2.4216,9.1829,9.0703,6.4785,11.7688,21.7882,26.36,44.2896,74.8514,156.8194
2015-07-12,3.340416625,,2.0596,1.48591666666667,7.9842,2.0117,2.3385,9.6136,9.5042,6.3966,11.8354,23.2667,27.14,44.5674,68.2069,136.125
2015-07-13,3.29597220833333,,2.0253,1.471673625,8.2195,2.143,2.3047,10.0105,10.2188,6.4774,11.8813,25.0625,30.44,52.4819,78.3222,149.2701
2015-07-14,3.19451391666667,,1.9267,1.347125,7.8333,1.9952,2.2143,9.1753,10.2667,6.1499,11.434,22.2431,27.89,51.3799,81.4236,153.5188
2015-07-15,3.05243058333333,,1.8768,1.339951375,7.8363,1.9312,2.1716,9.0931,9.9426,5.9597,10.9785,22.5833,26.55,56.8271,78.0847,159.9917
2015-07-16,2.95708333333333,,1.835,1.45093054166667,8.1619,2.2776,2.4141,9.2292,9.9162,6.5529,11.6021,23.0368,27.52,59.0097,82.1174,164.0938
2015-07-17,3.17798608333333,,1.8267,1.49202083333333,8.418,2.1941,3.7938,9.1656,10.3485,7.2956,11.7151,23.4042,28.97,50.2743,85.8354,163.9056
2015-07-18,3.130902875,,1.8397,1.44620833333333,8.1923,2.0172,2.5159,8.8057,10.3425,6.5974,11.0958,22.6764,26.65,48.2312,90.3847,155.5674
2015-07-19,2.892986125,,1.8601,1.35446529166667,8.3408,2.1772,2.2768,9.8249,10.0375,6.1969,9.8988,23.7278,26.05,44.3104,79.8924,149.1514
2015-07-20,2.989236125,,2.4424,1.30120833333333,10.8525,2.3304,2.2017,12.2997,11.0667,6.2976,9.8844,35.0646,38.86,68.0097,89.0132,162.8611
2015-07-21,2.76611108333333,,4.5429,1.362548625,19.0111,2.8609,2.3373,11.6019,10.489,7.2253,9.1328,42.8285,47.92,73.6326,93.0854,186.25
2015-07-22,4.16756958333333,,2.7162,1.34116666666667,10.4295,2.2539,2.2046,9.6237,11.6394,6.6728,9.3208,28.4007,34.6,64.2958,97.3514,179.8847
2015-07-23,4.10666658333333,,2.4953,1.42284720833333,11.3665,2.1558,2.1033,9.8071,16.0833,6.437,16.9626,31.4146,38.97,64.4931,103.4049,196.1056
2015-07-24,5.05895833333333,,3.0142,1.477875,15.6889,2.9233,2.1179,10.1366,17.4201,6.7922,14.5826,33.1667,39.96,64.675,95.7667,186.7972
2015-07-25,3.77208333333333,,3.0651,1.50494445833333,12.2451,3.2392,2.2144,10.9556,11.9972,7.0742,11.8112,32.1958,36.42,57.2951,83.4688,174.4785
2015-07-26,3.20965279166667,,2.8627,1.477875,10.2374,3.0989,2.3675,9.6272,10.4869,7.5686,10.1284,28.5521,34.29,60.1056,72.3188,164.6542
2015-07-27,2.98284720833333,,2.7023,1.46925695833333,9.6692,2.8385,2.0692,9.7465,11.5792,6.1211,9.7837,27.7562,35.1,68.7931,79.8764,164.9424
2015-07-28,2.61881941666667,,2.4597,1.45225,8.4781,2.5683,2.0062,8.3748,8.8299,6.299,9.011,22.45,28.46,59.4514,79.2833,169.1569
2015-07-29,2.816736125,,4.6962,1.550888875,20.0672,4.0767,3.8253,17.3993,11.2905,7.522,10.4671,55.3868,55.37,80.9229,79.8535,168.3597
2015-07-30,2.68416670833333,,4.5199,1.68702083333333,17.5771,4.443,3.4279,12.3764,9.284,9.4253,10.9894,40.8896,46.35,89.7417,77.0146,212.9049
2015-07-31,2.71145829166667,,4.8162,2.42671525,16.0861,5.624,3.1121,11.2393,8.6883,11.638,10.9556,37.3819,44.22,85.1736,73.6382,194.8951
2015-08-01,2.58618058333333,,4.1641,1.922125,12.5478,4.6328,2.6067,9.4022,8.2289,9.3517,9.2181,28.9444,33.84,69.7326,62.3139,163.0451
2015-08-02,3.6175695,,6.2763,2.55274304166667,19.1382,6.0192,5.711,12.6681,12.4843,12.7882,13.4562,44.441,50.07,89.0028,70.0285,186.2222
2015-08-03,2.84250008333333,,4.6498,2.32260416666667,12.1833,5.0072,3.4183,10.1079,10.2673,8.9837,10.4664,30.4819,39.04,78.425,69.9722,180.9097
2015-08-04,2.67125008333333,,4.4231,2.15357641666667,11.6999,6.1974,3.1207,9.8246,10.8144,8.6686,9.4345,28.8792,35.93,69.6271,67.7597,168.4146
2015-08-05,2.58895833333333,,4.6423,2.19852775,14.3021,6.4981,3.7697,10.9479,10.7451,9.304,9.0314,33.8063,42.23,85.7597,73.1146,181.9118
2015-08-06,2.48527770833333,,3.8532,1.89229858333333,10.589,5.1098,2.8356,9.4362,10.1476,7.9929,8.1296,26.6278,32.78,65.2681,66.6493,169.6944
2015-08-07,2.60756945833333,,3.6638,1.85064583333333,9.6903,4.7821,2.7092,9.3506,9.9627,8.8853,8.2055,25.4701,33.6,72.3201,66.4465,156.5326
2015-08-08,2.55097220833333,,3.7808,1.84782641666667,10.252,4.8247,5.2224,9.9072,11.2565,12.7222,9.6417,27.4431,31.21,71.1444,77.2188,170.0632
2015-08-09,2.397916625,,3.4181,1.75502083333333,9.7538,4.4135,3.8222,8.8815,10.249,10.7459,8.767,25.0792,28.96,63.3785,70.0444,167.4153
2015-08-10,2.54090275,,3.2165,1.66,8.849,4.1092,3.2589,8.4865,10.0883,11.4556,8.9812,23.0326,28.68,67.2861,65.0826,159.8417
2015-08-11,2.19020833333333,,2.9692,1.66010416666667,7.9817,3.8173,2.9847,7.7266,9.0189,8.4322,7.6531,20.6875,28.08,55.0847,59.0514,150.6875
2015-08-12,1.99083333333333,,2.7997,1.66,7.5552,3.5922,2.8537,7.2138,8.8797,7.9775,6.8744,19.459,27.93,55.6562,57.4639,138.2111
2015-08-13,1.95256945833333,,2.6597,1.60066666666667,7.3816,3.4018,2.7222,6.9056,8.7376,7.8475,6.4275,19.0618,27.34,58.6042,62.0507,140.3917
2015-08-14,1.86777779166667,,2.6183,1.57759720833333,7.9783,3.6688,2.728,7.2826,9.0327,8.0615,6.4631,20.0688,27.92,59.4507,62.5931,141.641
2015-08-15,2.903611125,,3.1215,2.18977083333333,10.8442,4.6592,3.226,8.6924,11.1912,8.9789,10.6779,25.859,30.95,58.4389,68.8993,153.7201
2015-08-16,3.40833333333333,,3.2824,2.11336808333333,12.431,4.2176,4.4323,8.5388,10.178,11.9869,11.8106,28.2965,33.59,73.6875,68.1826,170.0069
2015-08-17,3.11444441666667,,3.2387,2.19327783333333,10.3001,4.1383,5.27,9.4715,10.133,14.9236,10.7969,28.2993,33.85,73.9312,63.9403,168.4639
2015-08-18,4.13979166666667,,2.9786,2.1803125,8.629,4.1628,4.5437,7.0642,9.5276,13.9764,11.3297,20.7556,27.49,61.6653,65.0306,165.8965
2015-08-19,7.16923616666667,,2.9097,2.317798625,8.2013,4.1854,4.191,6.7018,11.8669,12.0521,18.9264,18.9979,26.15,59.0375,73.4632,171.766
2015-08-20,4.655555625,,2.774,2.09597225,7.0108,3.9207,3.6985,6.1021,8.8711,10.1379,12.6924,16.9132,23.52,61.8958,64.5965,162.3271
2015-08-21,3.80729170833333,,2.6683,2.05290275,6.235,3.8213,3.3811,5.7998,7.9647,8.9103,10.9347,15.8535,22.95,55.4167,65.3833,157.4847
2015-08-22,3.229583375,,2.5315,1.88962504166667,5.5948,3.5678,3.167,5.492,7.3076,8.2024,9.5576,14.7722,19.99,50.3812,61.1583,143.5431
2015-08-23,2.89770833333333,,2.4232,1.86852083333333,5.0646,3.3332,3.006,5.2694,6.7142,7.5115,8.5636,13.8014,18.97,48.6062,64.2097,138.7694
2015-08-24,2.96465279166667,,2.3776,1.86577083333333,6.0608,3.3535,2.9235,5.5361,9.6181,7.1117,9.714,15.9278,20.43,49.4924,64.7257,142.0111
2015-08-25,3.97340279166667,,2.3906,1.85971529166667,7.7728,3.2058,2.8476,7.3806,21.2014,6.8097,16.6132,28.9056,35.14,64.4319,74.6389,168.35
2015-08-26,3.19541666666667,,2.2537,1.822111125,6.6331,3.0262,2.7149,5.922,12.3889,6.607,13.0215,18.7757,23.53,55.3694,68.9438,174.9458
2015-08-27,2.86083333333333,,2.1649,1.69090279166667,6.0161,2.9085,2.5708,5.8276,10.7099,6.5029,11.6199,17.0958,20.32,48.1375,63.8194,158.2681
2015-08-28,2.69583329166667,,2.0977,1.664513875,5.9032,2.7813,2.4742,5.9512,10.4049,6.3354,10.5958,16.9222,20.57,47.109,66.2667,147.5312
2015-08-29,2.55972220833333,,2.0308,1.6588125,6.5681,2.6162,2.3834,6.264,10.7253,6.2233,9.7461,17.7424,22.02,46.8083,63.5611,136.1222
2015-08-30,2.37124995833333,,1.9531,1.63418054166667,5.6751,2.4998,2.3255,5.7299,9.83,6.0928,8.8338,16.241,20.67,43.7562,63.3556,137.9014
2015-08-31,2.187083375,,1.9062,1.51947916666667,5.244,2.5256,2.2767,5.4192,8.9619,6.0799,8.0619,15.2642,21.89,53.1271,69.2806,147.4903
2015-09-01,2.068888875,,1.8667,1.48585416666667,5.0265,2.4708,2.2291,5.2677,8.1517,6.0109,7.6267,14.975,20.48,48.4938,65.2007,142.2243
2015-09-02,2.39625004166667,,2.3576,1.55160416666667,7.4528,3.0082,2.2228,6.6944,8.784,6.5153,8.9022,19.2535,25.21,52.4785,67.5611,145.3396
2015-09-03,2.819375,,2.2829,1.5723125,8.3951,2.9392,2.2051,7.5449,10.908,6.7042,11.3471,22.6215,26.3,53.9257,69.2903,145.7583
2015-09-04,3.18055558333333,,3.3303,1.6925,11.7485,3.4279,2.5019,9.3917,11.2286,8.3174,15.0083,32.1271,40.51,73.2521,75.1285,179.025
2015-09-05,2.90055554166667,,3.3666,1.784423625,10.8338,3.5597,2.7287,8.426,9.1653,8.1937,12.5278,26.9632,34.09,58.2674,65.291,168.9924
2015-09-06,2.505,,2.9703,1.7829375,8.161,3.1494,2.3722,6.7038,7.5346,7.1742,10.8223,19.9556,27.48,58.8153,54.941,149.1278
2015-09-07,2.219583375,,2.6674,1.66289583333333,6.141,2.9631,2.1858,5.8015,6.6638,6.4291,9.2431,16.0688,22.49,53.7632,55.3854,142.3431
2015-09-08,2.0425,,2.4625,1.6485625,4.754,2.7797,2.1076,5.36,6.2886,6.1219,8.2125,14.1681,19.64,48.6368,56.6743,140.2958
2015-09-09,1.92222225,,2.3282,1.53995833333333,4.1138,2.6851,2.0535,5.0376,6.0042,6.1248,7.6044,13.0882,18.39,46.2201,55.8319,138.0125
2015-09-10,1.827041625,,2.2814,1.53218058333333,3.844,2.709,2.4333,4.776,5.8226,6.253,7.2601,12.241,17.46,43.5792,54.3451,129.9201
2015-09-11,1.77937504166667,,2.2178,1.51283333333333,3.6486,2.6896,2.5402,4.6086,5.4952,6.9503,7.1453,11.7688,16.96,49.5486,52.5819,132.1611
2015-09-12,1.675416625,,2.1037,1.470548625,3.4094,2.535,2.1759,4.3744,5.3909,6.1408,6.6162,11.0479,15.1,39.1451,46.4597,122.6222
2015-09-13,1.76840275,,2.0351,1.47296529166667,3.3015,2.4341,2.0973,4.2811,6.8408,5.9797,7.1776,10.9681,14.93,41.2069,42.9583,115.3858
2015-09-14,5.13576383333333,,2.694,2.10435416666667,10.1972,3.3237,6.9753,8.4804,23.1562,12.9717,24.3521,28.2833,32.17,64.1792,89.5062,199.5812
2015-09-15,3.45791666666667,,2.2647,1.92359720833333,7.0874,2.6678,3.6635,6.4247,15.8021,9.5842,15.275,20.916,27.93,57.6264,82.8299,218.1736
2015-09-16,2.93229170833333,,2.1236,1.861,5.4453,2.5517,3.0658,5.4577,12.4174,8.1011,13.1347,16.0403,22.72,50.8181,72.6924,174.2722
2015-09-17,3.1730555,,2.0929,1.752125,6.5914,2.5742,2.9281,6.161,16.6431,7.6683,13.5035,18.2243,24.45,52.1806,72.7382,171.5319
2015-09-18,3.06368054166667,,2.0518,1.67016666666667,7.0186,2.5485,2.8619,6.191,15.6611,7.4428,14.0979,19.1208,26.06,54.0583,75.2625,186.8438
2015-09-19,2.60541666666667,,2.1265,1.58516666666667,4.6194,2.4417,2.6464,5.1056,11.1801,6.9685,11.7826,14.5729,18.88,41.4812,56.6347,155.3674
2015-09-20,2.35416675,,2.171,1.48829166666667,4.305,2.5567,2.5517,5.1446,9.4732,6.6606,10.4593,13.7472,17.33,38.6014,53.3361,139.1444
2015-09-21,2.234861125,,1.9974,1.474,3.7394,2.2765,2.4758,4.5803,8.679,6.4671,9.5838,12.1729,18.66,48.2444,54.6319,136.8882
2015-09-22,2.06583333333333,,1.9267,1.481173625,3.4542,2.1746,2.4188,4.3522,7.8099,6.1477,8.8995,11.3826,17.95,44.1299,60.7222,145.1924
2015-09-23,2.53972220833333,,2.2574,1.70979166666667,3.8506,2.6315,3.1521,4.6412,9.8576,8.0381,14.8508,12.7514,18.76,49.0194,69.2771,168.191
2015-09-24,2.33145829166667,,2.1792,1.86128475,3.6852,2.774,3.067,4.3922,8.2899,8.143,12.3125,12.025,17.23,45.9479,62.1104,152.3535
2015-09-25,2.44555558333333,,2.1591,1.90577775,3.9928,2.8349,3.5553,4.7604,8.1706,8.6826,11.9111,13.2111,17.27,48.8375,60.5062,151.4965
2015-09-26,2.316111,,2.1074,1.89972925,4.0806,2.6225,3.2983,4.8705,8.0544,8.6508,11.2708,13.525,17.29,44.2556,53.2757,143.9924
2015-09-27,2.16993058333333,,2.0466,1.859798625,3.8752,2.4456,2.8711,4.5624,7.52,7.7885,10.3387,12.7215,16,43.4924,47.1576,132.7104
2015-09-28,2.0475,,1.999,1.780423625,3.5948,2.5303,2.5726,4.2289,6.9342,7.2765,9.4485,11.7458,16.33,47.434,53.1806,137.1771
2015-09-29,1.89097229166667,,1.9476,1.665875,3.3132,2.4365,2.4392,4.0001,6.4814,6.7234,8.6478,10.9903,14.38,43.1979,53.975,140.6451
2015-09-30,1.792361125,,1.8926,1.66010416666667,3.1265,2.4089,2.3495,3.851,6.1539,6.2799,8.1286,10.4225,14.06,41.409,54.6215,134.8424
2015-10-01,1.73048608333333,,1.8465,1.65760416666667,2.9519,2.3548,2.3017,3.7229,5.8301,5.9882,7.8882,9.916,13.8,39.2062,54.9778,130.8458
2015-10-02,1.80923604166667,,1.8056,1.62290279166667,2.8409,2.3099,2.2556,3.6365,5.5728,6.0168,7.591,9.5424,13.68,37.6847,58.4375,125.1535
2015-10-03,2.6281945,,1.7962,1.53675695833333,3.0388,2.2763,2.399,3.6956,6.074,6.2855,9.9991,9.9149,12.72,33.9618,49.6743,121.4688
2015-10-04,3.08298608333333,,1.9389,1.52754166666667,4.0328,2.3425,2.4752,4.2924,8.4974,7.0396,13.6201,12.0951,14.55,37.4924,49.9222,118.1729
2015-10-05,2.660138875,,1.891,1.50066666666667,3.8223,2.3534,2.4178,3.9858,6.9795,6.5538,12.3847,11.516,16.11,43.5687,54.4257,123.6694
2015-10-06,2.40173608333333,,1.8381,1.47854166666667,3.6297,2.2229,2.2958,4.0094,6.4388,6.1616,10.8681,11.2424,15.45,40.4278,56.8208,126.625
2015-10-07,2.60888895833333,,1.815,1.46735420833333,3.8679,2.2029,2.2031,4.9021,6.9619,6.0589,11.3333,13.1375,16.81,40.2965,58.0965,133.1826
2015-10-08,2.31416670833333,,1.7674,1.463298625,3.6767,2.1385,2.1524,4.9218,6.3155,5.976,10.1964,13.1174,17.4,41.0653,60.1521,133.6882
2015-10-09,2.29541666666667,,1.7598,1.44282641666667,3.4765,2.1376,2.1942,4.2778,5.9539,6.0001,9.9061,11.409,15.71,39.7806,57.8611,135.2153
2015-10-10,2.08916666666667,,1.7337,1.34439595833333,3.3171,2.1188,2.1417,4.0306,5.6694,6.0025,9.0012,10.7618,14.07,39.4653,47.7847,123.5785
2015-10-11,1.9675,,1.6895,1.324889,3.1129,2.0226,2.0814,4.0538,5.4584,5.9744,8.2824,10.5355,12.98,36.3181,39.3146,110.8816
2015-10-12,1.84048608333333,,1.6603,1.31625008333333,2.9396,2.0747,2.0642,3.8479,5.1925,6.0255,7.7739,9.9567,14.17,37.7958,48.4021,117.5516
2015-10-13,2.08243058333333,,1.7113,1.34895841666667,3.0279,2.1296,2.4247,3.9667,5.8606,6.475,9.4951,10.5832,14.31,38.8819,57.8125,131.1792
2015-10-14,3.16034725,,2.1972,1.509375,4.886,2.7294,5.062,4.7001,9.6855,10.0953,16.4521,15.3576,20.83,52.9278,69.6687,152.4521
2015-10-15,3.229166625,,2.4683,2.1216250625,5.4569,3.029,6.845,4.6871,8.6462,14.8618,18.3479,16.325,22.97,65.3472,76.0944,191.9882
2015-10-16,2.84743054166667,,2.334,2.087576375,4.3908,2.8149,4.9107,4.3847,8.2915,12.0278,16.2764,14.3743,19.68,57.8556,74.8458,197.8382
2015-10-17,2.51986108333333,,2.2265,1.97284720833333,3.9825,2.647,4.0023,4.1547,7.3769,10.6375,14.0333,13.1132,17.55,49.2104,58.5014,167.4701
2015-10-18,2.395625,,2.1299,1.85699308333333,3.6962,2.5074,3.6322,4.0104,7.0691,9.7553,13.0715,12.3083,16.1,49.4556,51.2375,144.8722
2015-10-19,2.190486125,,2.1042,1.85875,3.5288,2.5827,3.5322,3.9532,6.908,9.6419,12.3935,11.925,17.52,50.3056,63.816,153.6438
2015-10-20,2.05201391666667,,2.0326,1.82889583333333,3.2017,2.4341,3.2287,3.7473,6.4839,9.0356,11.3528,11.1313,16.69,47.6069,64.8854,153.2257
2015-10-21,1.97666670833333,,1.9719,1.70347916666667,3.0187,2.3829,3.0378,3.6575,6.2874,8.5245,10.818,10.6889,16.06,45.9792,60.5431,146.6174
2015-10-22,1.92659720833333,,1.9268,1.6529375,2.8856,2.3518,2.872,3.6111,6.1215,7.982,10.4499,10.3247,15.87,46.1299,60.6424,145.384
2015-10-23,2.04902779166667,,1.9097,1.621048625,2.9311,2.3348,2.8251,3.7787,6.2092,7.513,10.283,10.6053,16.66,46.9278,58.4549,137.6938
2015-10-24,1.96090279166667,,1.8905,1.5181875,2.8184,2.2974,2.6985,3.6671,6.1069,7.1534,9.9994,10.3042,14.07,39.8757,46.9875,128.0035
2015-10-25,1.89777779166667,,1.8793,1.4919375,2.7592,2.2054,2.591,3.6198,5.9165,7.0452,9.5447,10.2061,13.27,35.9319,44.709,122.141
2015-10-26,1.83208329166667,,1.8627,1.48758333333333,2.7154,2.3027,2.5494,3.6132,5.8144,6.9389,9.1683,10.2549,16.2,43.1931,54.2965,126.1146
2015-10-27,1.771736125,,1.8451,1.47079858333333,2.6179,2.2283,2.5299,3.5324,5.6353,6.7219,8.7654,10.006,14.62,43.1972,57.0486,131.8597
2015-10-28,1.69534720833333,,1.828,1.474,2.5818,2.2297,2.4869,3.5012,5.4767,6.4599,8.3469,9.7326,15.84,42.0382,58.9785,133.3757
2015-10-29,2.23263883333333,,1.9197,1.47425,2.8138,2.3464,2.4437,3.5958,6.2405,6.4722,10.1454,10.2669,16.29,42.9944,61.9312,136.584
2015-10-30,2.05583333333333,,1.8171,1.474,2.7533,2.2403,2.3846,3.4575,5.9318,6.5113,9.1337,9.9942,15.57,42.0056,54.1583,128.1938
2015-10-31,1.9325,,1.8006,1.474,2.6116,2.1944,2.2984,3.3778,5.6833,6.4544,8.4439,9.6549,13.39,36.8812,42.9833,120.3611
2015-11-01,1.80534725,,1.772,1.474,2.4635,2.0915,2.2294,3.2575,5.4275,6.4126,7.9017,9.2112,12.4,33.1521,40.1562,109.245
2015-11-02,1.66875004166667,,1.7381,1.474,2.3292,2.1619,2.1678,3.1406,5.1675,6.1082,7.3583,8.7793,13.23,38.3938,46.8729,115.6148
2015-11-03,1.60736104166667,,1.6999,1.47296529166667,2.2367,2.0844,2.1109,3.0783,4.9976,6.0394,7.4733,8.4801,13.37,40.6076,49.2118,120.226
2015-11-04,1.58097216666667,,1.6678,1.474,2.2,2.0727,2.0706,3.0874,4.8626,5.9188,7.8072,8.339,13.31,36.6257,51.6375,120.4295
2015-11-05,1.49416666666667,,1.6366,1.47279166666667,2.1525,2.033,2.0308,2.9935,4.7108,5.9278,7.481,8.1372,12.41,36.3979,51.6549,112.5113
2015-11-06,1.433125,,1.6028,1.44983333333333,2.0825,2.0027,1.9982,2.9331,4.5672,5.8585,7.0992,7.9133,12.26,34.8562,52.6597,122.519
2015-11-07,1.39652775,,1.5767,1.390625,2.0583,1.9601,1.9656,2.8517,4.4458,5.7694,6.8718,7.7201,10.64,33.6312,39.4604,96.7277
2015-11-08,1.363888875,,1.5514,1.329,2.0742,1.9002,1.9349,2.8544,4.3778,5.6335,6.6686,7.8331,10.52,30.8729,37.5576,91.5094
2015-11-09,1.30902775,,1.5287,1.3004375,2.045,1.9747,1.9108,2.8388,4.3304,5.7424,6.4925,7.8394,11.97,35.7201,45.8528,105.3209
2015-11-10,1.29,,1.5078,1.3,1.985,1.903,1.865,2.8167,4.2396,5.7299,6.2995,7.7669,12.26,36.8799,48.6861,107.4555
2015-11-11,1.24722220833333,,1.4842,1.3,1.9925,1.8669,1.8409,2.7933,4.1364,5.6514,6.1482,7.7078,13.81,42.0722,50.3792,112.1806
2015-11-12,1.216736125,,1.4685,1.3,1.9458,1.8379,1.8151,2.7167,4.0301,5.6858,5.9433,7.4574,13.51,40.4243,51.4826,117.9528
2015-11-13,1.1475,,1.4465,1.3,1.8517,1.8277,1.8032,2.6838,3.9322,5.6168,5.8314,7.3107,13.68,40.6236,52.2931,117.2901
2015-11-14,1.10520833333333,,1.4224,1.297173625,1.84,1.7877,1.7865,2.6058,3.8593,5.6726,5.6491,7.1396,10.5,25.7347,41.3,93.6762
2015-11-15,1.07506945833333,,1.4085,1.28667375,1.8392,1.7288,1.7967,2.5558,3.8031,5.5963,5.5349,6.9469,9.58,24.2625,36.4021,86.3126
2015-11-16,1.06,,1.3799,1.25657641666667,1.7901,1.811,1.7553,2.4883,3.6982,5.6308,5.393,6.7896,12.07,30.8069,45.9347,102.7326
2015-11-17,1.01788891666667,,1.3592,1.23917775,1.73,1.7256,1.752,2.4892,3.6267,5.5969,5.2412,6.6865,10.63,36.7604,48.3889,102.4602
2015-11-18,0.987888925,,1.3438,1.19691525,1.7262,1.7244,1.7522,2.4433,3.5392,5.6183,5.1588,6.5601,12.57,37.3132,46.9639,96.3028
2015-11-19,0.959522233333333,,1.324,1.139,1.659,1.6651,1.7094,2.3811,3.4461,5.387,4.9619,6.4069,12.4,32.5583,50,106.3298
2015-11-20,0.97893055,,1.311,1.16720141666667,1.6261,1.7042,1.701,2.4042,3.4669,5.3581,4.9711,6.4082,12.1,35.8201,46.8174,97.134
2015-11-21,0.912493045833333,,1.3426,1.14688891666667,1.6811,1.7244,1.6792,2.4258,3.5746,5.3363,5.1428,6.5153,10.72,30.5069,39.2993,88.585
2015-11-22,0.749562504166667,,1.241,1.13712504166667,1.5054,1.5673,1.3609,2.2058,3.2472,5.2754,4.5178,5.719,8.73,20.9403,35.1181,78.6035
2015-11-23,0.7022361125,,1.1688,1.08992354166667,1.3583,1.4585,1.2926,2.0013,3.061,4.7934,4.2461,5.2878,10.82,33.441,50.3083,100.6794
2015-11-24,0.758111104166667,,1.1097,1.00211806666667,1.3,1.3774,1.2634,1.953,2.8853,4.6026,4.1133,5.1001,10.52,33.4819,45.8264,94.1237
2015-11-25,0.754791670833333,,1.1212,1.0062708625,1.3399,1.4267,1.2962,2.1783,3.0169,4.4719,4.3521,5.3944,11.04,34.5174,46.0174,96.4885
2015-11-26,0.731388883333333,,1.1619,0.999555566666667,1.416,1.5281,1.325,2.195,2.9735,4.6592,4.3417,5.5236,10.89,29.1972,47.7806,95.1038
2015-11-27,0.690340275,,1.1464,0.991166654166667,1.3451,1.4996,1.2644,2.1499,2.8931,4.607,4.1335,5.3556,11.19,28.084,48.0875,95.1967
2015-11-28,0.7137291625,,1.141,0.991166654166667,1.325,1.4591,1.2634,2.1386,2.8351,4.5833,4.1021,5.283,8.57,22.4215,39.2653,78.0434
2015-11-29,0.6784861125,,1.1243,0.991166654166667,1.3258,1.4444,1.25,2.115,2.8069,4.5624,4.0229,5.2269,7.7,19.4312,33.2604,63.6909
2015-11-30,0.733201391666667,,1.1117,0.994166679166667,1.3368,1.497,1.2976,2.0851,2.8438,4.5453,4.0771,5.3507,10.47,29.525,44.3826,88.8119
2015-12-01,0.7411111125,,1.1055,1.010375025,1.3869,1.5112,1.3716,2.1504,2.82,4.6024,4.1687,5.5448,10.9,30.7354,40.9903,86.5119
2015-12-02,0.733951395833333,,1.0866,0.997305583333333,1.3604,1.525,1.3783,2.1365,2.7926,4.586,4.1875,5.5045,10.93,27.6493,47.7667,91.8041
2015-12-03,0.7166875,,1.0719,0.99210415,1.3,1.4733,1.3704,2.0324,2.7296,4.5855,4.1292,5.2305,9.73,24.4382,47.3847,93.0819
2015-12-04,0.676944445833333,,1.0556,0.990138904166667,1.25,1.4547,1.4103,1.9659,2.6778,4.551,3.9512,5.129,10.42,35.5007,45.9701,91.358
2015-12-05,0.6564236125,,1.0386,0.992111095833333,1.2354,1.4514,1.4242,1.93,2.6494,4.6182,3.95,5.0798,8.1,24.8292,40.1431,79.6812
2015-12-06,0.62200695,,1.0292,0.991166654166667,1.2,1.4401,1.3617,1.9293,2.5819,4.5876,3.8761,4.9124,7.24,23.1778,31.3347,65.2471
2015-12-07,0.624680554166667,,1.0167,0.991166654166667,1.1993,1.4183,1.3468,1.8994,2.5535,4.5539,3.8119,4.8547,10.03,26.1875,37.6021,80.6463
2015-12-08,0.620861116666667,,1.0061,0.99227775,1.1833,1.3428,1.36,1.8515,2.5044,4.5085,3.6953,4.8033,7.67,25.0222,37.8431,73.4709
2015-12-09,0.615680554166667,,0.9924,0.985131941666667,1.1826,1.404,1.3292,1.8383,2.4794,4.3774,3.6875,4.7716,9.88,32.6875,51.4076,94.1192
2015-12-10,0.529541666666667,,0.9664,0.910344445833333,1.0812,1.391,1.2308,1.7949,2.4017,4.2585,3.5307,4.4835,9.86,31.9451,52.7014,94.5183
